order_id,customer_id,customer_name,customer_email,product_id,product_name,category,brand,price,quantity,total_amount,discount_percent,order_date,shipping_address,city,state,country,payment_method,order_status,customer_age
ORD-1758,CUST-0048,Helen Rodriguez,helen.rodriguez@email.com,PROD-5540,Yoga Mat,Sports,Nike,171.5,1,171.5,15.0,2023-12-30,8352 Second Ave,Columbus,OH,UK,PayPal,Processing,45
ORD-1522,CUST-0149,Brenda Clark,brenda.clark@email.com,PROD-3587,Lipstick,Beauty,L'Oreal,145.47,1,145.47,5.0,2024-11-03,1028 Second Ave,Indianapolis,IN,UK,Credit Card,Processing,34
ORD-1023,CUST-0172,James Lewis,james.lewis@email.com,PROD-3504,Jeans,Clothing,Adidas,145.69,1,145.69,10.0,2024-11-28,,Charlotte,NC,Australia,Debit Card,Cancelled,55
ORD-1357,CUST-0062,Kimberly Davis,kimberly.davis@email.com,PROD-5383,Machine Learning,Books,O'Reilly,72.74,5,363.7,0.0,2025-05-15,1917 Main St,Los Angeles,CA,Australia,Apple Pay,Processing,24
ORD-1734,CUST-0085,William Wilson,william.wilson@email.com,PROD-4933,Data Science Handbook,Books,O'Reilly,45.89,4,183.56,5.0,2023-11-23,6010 Elm St,Columbus,OH,USA,Bank Transfer,Processing,18
ORD-2156,CUST-0053,Steven Jones,steven.jones@email.com,PROD-9778,Lipstick,Beauty,L'Oreal,148.65,1,148.65,15.0,2024-11-19,7274 First St,Chicago,IL,USA,Apple Pay,Cancelled,73
ORD-1790,CUST-0029,Sarah Clark,sarah.clark@email.com,PROD-4168,Dining Table,Home & Garden,,411.8,3,1235.4,0.0,2023-07-11,4675 Main St,Chicago,IL,Australia,Bank Transfer,Processing,
ORD-1612,CUST-0102,Robert Harris,robert.harris@email.com,PROD-9302,LEGO Set,Toys,LEGO,92.2,5,461.0,,2023-12-23,5971 Elm St,Houston,TX,Australia,Bank Transfer,Cancelled,23
ORD-2038,CUST-0061,Ashley Jackson,ashley.jackson@email.com,PROD-2892,Data Science Handbook,Books,O'Reilly,68.71,3,206.13,15.0,2023-08-05,3664 Oak Ave,New York,NY,Australia,Bank Transfer,Completed,70
ORD-1341,CUST-0286,Jane Johnson,jane.johnson@email.com,PROD-1746,Jacket,Clothing,Zara,15.99,5,79.95,10.0,2024-06-30,9267 Main St,Jacksonville,FL,Canada,Apple Pay,Shipped,50
ORD-1432,CUST-0095,Christopher Clark,christopher.clark@email.com,PROD-9685,Dining Table,Home & Garden,West Elm,257.07,5,1285.35,20.0,2025-05-22,2022 Oak Ave,Houston,TX,Canada,Apple Pay,Shipped,
ORD-1809,CUST-0045,Paul Lopez,paul.lopez@email.com,PROD-2762,Python Programming,Books,McGraw-Hill,32.87,3,98.61,5.0,2023-11-16,6972 First St,Jacksonville,FL,Germany,Apple Pay,Completed,45
ORD-1218,CUST-0108,Christopher Jackson,christopher.jackson@email.com,PROD-5307,Business Strategy,Books,McGraw-Hill,26.6,4,106.4,10.0,2024-05-31,6966 Elm St,Philadelphia,PA,Australia,Bank Transfer,Pending,35
ORD-1204,CUST-0144,Robert Jones,robert.jones@email.com,PROD-7794,Business Strategy,Books,O'Reilly,66.78,1,66.78,15.0,2024-09-24,6832 Main St,San Antonio,TX,Germany,PayPal,Completed,55
ORD-1939,CUST-0168,Jessica Lewis,jessica.lewis@email.com,PROD-7764,Data Science Handbook,Books,McGraw-Hill,35.94,4,143.76,5.0,2023-09-28,,Los Angeles,CA,Canada,Bank Transfer,Pending,72
ORD-2171,CUST-0208,Mark Taylor,mark.taylor@email.com,PROD-1867,Data Science Handbook,Books,McGraw-Hill,38.46,5,192.3,0.0,2023-10-16,4104 Elm St,Columbus,OH,Germany,Credit Card,Pending,29
ORD-1094,CUST-0172,Jessica Anderson,jessica.anderson@email.com,PROD-3199,Basketball,Sports,Spalding,258.3,4,1033.2,0.0,2024-04-25,3150 Main St,Philadelphia,PA,Australia,Bank Transfer,Pending,66
ORD-1826,CUST-0059,Jennifer Harris,jennifer.harris@email.com,PROD-2713,iPhone 14,Electronics,Apple,302.53,2,605.06,,2025-02-13,5718 Elm St,Los Angeles,CA,Australia,Apple Pay,Cancelled,30
ORD-1069,CUST-0083,William Anderson,william.anderson@email.com,PROD-4638,Shorts,Clothing,H&M,166.09,3,498.27,15.0,2023-07-16,6426 Main St,Fort Worth,TX,Germany,Bank Transfer,Shipped,
ORD-1928,CUST-0035,Amanda Williams,amanda.williams@email.com,PROD-6607,Lipstick,Beauty,,54.85,3,164.55,,2025-04-08,9806 Oak Ave,Chicago,IL,Germany,Apple Pay,Pending,49
ORD-1285,CUST-0136,Emily Anderson,emily.anderson@email.com,PROD-9062,Dress,Clothing,H&M,35.06,5,175.3,5.0,2025-02-09,1792 Main St,Houston,TX,Australia,Credit Card,Completed,34
ORD-1697,CUST-0080,Paul Williams,paul.williams@email.com,PROD-3894,Vacuum Cleaner,Home & Garden,IKEA,391.92,1,391.92,5.0,2024-05-05,2002 Main St,San Francisco,CA,Canada,PayPal,Shipped,56
ORD-1086,CUST-0259,Daniel Harris,daniel.harris@email.com,PROD-2585,Toy Car,Toys,Playmobil,45.45,3,136.35,10.0,2023-10-17,8293 Main St,San Antonio,TX,Germany,Credit Card,Completed,39
ORD-1435,CUST-0184,William Jones,william.jones@email.com,PROD-7256,Coffee Maker,Home & Garden,West Elm,333.64,2,667.28,0.0,2024-02-07,1256 Elm St,Columbus,OH,Canada,Bank Transfer,Shipped,54
ORD-1869,CUST-0090,William Jones,william.jones@email.com,PROD-3667,Toy Car,Toys,Hasbro,56.93,2,113.86,0.0,2023-10-24,6520 Oak Ave,Houston,TX,Germany,Apple Pay,Shipped,51
ORD-1154,CUST-0108,Ashley Thompson,ashley.thompson@email.com,PROD-8180,Python Programming,Books,,61.28,2,122.56,15.0,2024-06-13,7955 Second Ave,Jacksonville,FL,Germany,PayPal,Shipped,69
ORD-1076,CUST-0181,Jennifer Wilson,jennifer.wilson@email.com,PROD-7656,LEGO Set,Toys,LEGO,42.7,2,85.4,5.0,2025-02-03,3966 Elm St,Charlotte,NC,USA,Bank Transfer,Pending,54
ORD-2062,CUST-0191,Ashley White,ashley.white@email.com,PROD-9335,Bed Sheets,Home & Garden,KitchenAid,324.04,4,1296.16,0.0,2023-10-15,7449 Oak Ave,New York,NY,Germany,Credit Card,Completed,28
ORD-1581,CUST-0141,Amanda Anderson,amanda.anderson@email.com,PROD-9578,Shorts,Clothing,Gap,120.28,1,120.28,,2024-06-07,1756 First St,Los Angeles,CA,Canada,Apple Pay,Completed,58
ORD-1447,CUST-0053,Donald White,donald.white@email.com,PROD-3437,Jeans,Clothing,Gap,57.44,2,114.88,10.0,2023-12-05,,Phoenix,AZ,Australia,PayPal,Completed,42
ORD-1704,CUST-0198,Steven Ramirez,steven.ramirez@email.com,PROD-3249,Basketball,Sports,Under Armour,151.41,1,151.41,10.0,2024-11-18,4222 Elm St,Indianapolis,IN,Germany,Bank Transfer,Pending,56
ORD-1189,CUST-0025,Brenda Gonzalez,brenda.gonzalez@email.com,PROD-5118,Board Game,Toys,,28.28,4,113.12,25.0,2025-05-13,9985 Oak Ave,Jacksonville,FL,Germany,PayPal,Pending,61
ORD-1272,CUST-0091,Jessica Gonzalez,jessica.gonzalez@email.com,PROD-7209,iPad Air,Electronics,Asus,688.45,1,688.45,,2023-10-12,7521 Second Ave,New York,NY,Canada,Bank Transfer,Cancelled,46
ORD-1237,CUST-0286,Melissa White,melissa.white@email.com,PROD-7998,Sunscreen,Beauty,MAC,133.36,2,266.72,20.0,2024-07-07,8847 Second Ave,Indianapolis,IN,UK,Debit Card,Pending,53
ORD-1488,CUST-0263,Steven Jones,steven.jones@email.com,PROD-3271,Python Programming,Books,,25.38,2,50.76,15.0,2023-12-13,4922 First St,Chicago,IL,UK,Debit Card,Cancelled,43
ORD-2179,CUST-0298,Donald Thompson,donald.thompson@email.com,PROD-6556,Vacuum Cleaner,Home & Garden,West Elm,380.27,2,760.54,25.0,2024-06-23,1791 Park Rd,San Francisco,CA,Germany,Debit Card,Completed,47
ORD-1560,CUST-0141,Jessica Clark,jessica.clark@email.com,PROD-7608,Dining Table,Home & Garden,Dyson,468.8,5,2344.0,25.0,2023-12-16,3646 Park Rd,Chicago,IL,Germany,PayPal,Pending,26
ORD-1118,CUST-0124,William Perez,william.perez@email.com,PROD-8852,Kitchen Knife Set,Home & Garden,IKEA,301.57,5,1507.85,25.0,2024-07-24,5990 Elm St,Seattle,WA,USA,Apple Pay,Processing,23
ORD-1638,CUST-0156,James Davis,james.davis@email.com,PROD-6153,Tennis Racket,Sports,Adidas,261.57,5,1307.85,,2024-05-23,8779 First St,Houston,TX,USA,PayPal,Shipped,56
ORD-1047,CUST-0116,Anna Perez,anna.perez@email.com,PROD-7465,Dining Table,Home & Garden,Dyson,31.61,5,158.05,,2024-06-03,6186 Main St,Dallas,TX,Germany,PayPal,Cancelled,
ORD-1751,CUST-0074,David White,david.white@email.com,PROD-7736,Gaming Mouse,Electronics,Dell,788.51,5,3942.55,15.0,2025-04-01,5886 Oak Ave,San Antonio,TX,Canada,PayPal,Cancelled,35
ORD-1513,CUST-0080,Jessica Lee,jessica.lee@email.com,PROD-4289,Gaming Mouse,Electronics,Sony,273.68,1,273.68,0.0,2024-11-05,7861 Main St,Houston,TX,Canada,Apple Pay,Cancelled,25
ORD-1634,CUST-0141,John Thomas,john.thomas@email.com,PROD-8215,Shampoo,Beauty,Nivea,100.0,2,200.0,,2024-03-21,8017 First St,San Diego,CA,USA,Debit Card,Processing,54
ORD-1812,CUST-0086,David Thomas,david.thomas@email.com,PROD-6563,Dumbbell Set,Sports,Wilson,225.21,4,900.84,10.0,2025-05-21,5089 Second Ave,San Jose,CA,Canada,Credit Card,Completed,45
ORD-2035,CUST-0015,Kimberly Thompson,kimberly.thompson@email.com,PROD-3534,Toy Car,Toys,Fisher-Price,21.68,2,43.36,20.0,2025-03-01,2076 Second Ave,Fort Worth,TX,UK,PayPal,Cancelled,32
ORD-2054,CUST-0167,Sarah Thompson,sarah.thompson@email.com,PROD-3589,Sunscreen,Beauty,Nivea,148.77,4,595.08,0.0,2023-11-02,882 Park Rd,Houston,TX,Australia,Apple Pay,Cancelled,
ORD-1127,CUST-0179,Anna Clark,anna.clark@email.com,PROD-6745,LEGO Set,Toys,Hasbro,87.49,5,437.45,5.0,2025-02-11,1072 Second Ave,Phoenix,AZ,Canada,Bank Transfer,Processing,52
ORD-1791,CUST-0165,Jane Anderson,jane.anderson@email.com,PROD-8264,Shorts,Clothing,Uniqlo,133.78,2,267.56,,2024-06-03,8214 First St,San Diego,CA,UK,Debit Card,Processing,28
ORD-1117,CUST-0252,Anthony Sanchez,anthony.sanchez@email.com,PROD-4274,Bed Sheets,Home & Garden,KitchenAid,306.31,5,1531.55,20.0,2023-06-19,4873 Elm St,Charlotte,NC,Canada,Credit Card,Cancelled,26
ORD-1474,CUST-0038,Ashley Gonzalez,ashley.gonzalez@email.com,PROD-9768,Face Cream,Beauty,MAC,135.82,4,543.28,,2023-11-23,3368 First St,Houston,TX,Australia,Bank Transfer,Completed,56
ORD-1741,CUST-0045,Michael Garcia,michael.garcia@email.com,PROD-4182,Dress,Clothing,Gap,103.56,3,310.68,,2024-06-24,6693 Oak Ave,Columbus,OH,USA,PayPal,Shipped,48
ORD-2030,CUST-0092,Angela Williams,angela.williams@email.com,PROD-7639,Business Strategy,Books,Wiley,38.36,1,38.36,0.0,2023-09-03,6179 Park Rd,Los Angeles,CA,Canada,PayPal,Pending,
ORD-1058,CUST-0227,Melissa Rodriguez,melissa.rodriguez@email.com,PROD-5641,Running Shoes,Sports,Wilson,209.9,5,1049.5,25.0,2024-04-02,9919 Main St,Los Angeles,CA,Canada,Credit Card,Shipped,31
ORD-1604,CUST-0286,Kimberly White,kimberly.white@email.com,PROD-5489,Dress,Clothing,Levi's,34.76,2,69.52,25.0,2024-09-25,6490 Elm St,San Francisco,CA,USA,Debit Card,Shipped,56
ORD-1787,CUST-0071,Lisa Lewis,lisa.lewis@email.com,PROD-1051,Gaming Mouse,Electronics,Asus,1799.64,4,7198.56,0.0,2023-10-15,,Columbus,OH,UK,PayPal,Cancelled,40
ORD-2007,CUST-0050,Michelle Davis,michelle.davis@email.com,PROD-8560,Toy Car,Toys,,29.46,4,117.84,,2023-06-27,1888 Oak Ave,Charlotte,NC,Canada,Apple Pay,Cancelled,65
ORD-1657,CUST-0212,Jane Miller,jane.miller@email.com,PROD-8075,Yoga Mat,Sports,Spalding,70.49,4,281.96,,2023-12-20,4578 Elm St,Fort Worth,TX,Germany,Apple Pay,Shipped,54
ORD-1936,CUST-0292,Steven Hernandez,steven.hernandez@email.com,PROD-5064,Machine Learning,Books,Wiley,30.9,3,92.7,10.0,2024-01-04,5102 Second Ave,San Jose,CA,UK,Credit Card,Cancelled,56
ORD-2113,CUST-0030,Anna Moore,anna.moore@email.com,PROD-2041,Shampoo,Beauty,,49.08,1,49.08,20.0,2024-05-04,8061 First St,San Diego,CA,Germany,Debit Card,Shipped,29
ORD-1106,CUST-0255,Daniel Brown,daniel.brown@email.com,PROD-7074,Perfume,Beauty,MAC,52.43,1,52.43,5.0,2023-10-19,9668 Second Ave,New York,NY,UK,Debit Card,Pending,39
ORD-1636,CUST-0260,Donald Thomas,donald.thomas@email.com,PROD-6708,Gaming Mouse,Electronics,Asus,1449.25,5,7246.25,5.0,2024-09-10,7640 Second Ave,Dallas,TX,Germany,Debit Card,Cancelled,22
ORD-1370,CUST-0273,Emily Smith,emily.smith@email.com,PROD-8279,Jeans,Clothing,Gap,30.66,5,153.3,15.0,2025-01-15,481 Park Rd,Los Angeles,CA,Australia,Debit Card,Shipped,73
ORD-1269,CUST-0234,Jessica Perez,jessica.perez@email.com,PROD-4667,Puzzle,Toys,Fisher-Price,22.93,5,114.65,10.0,2024-06-27,5420 First St,Philadelphia,PA,UK,Debit Card,Completed,
ORD-1656,CUST-0106,Ashley Miller,ashley.miller@email.com,PROD-8592,Yoga Mat,Sports,Under Armour,173.5,4,694.0,10.0,2023-12-27,8993 Elm St,Fort Worth,TX,Canada,Debit Card,Pending,67
ORD-1820,CUST-0063,Michelle White,michelle.white@email.com,PROD-7441,Perfume,Beauty,Nivea,49.16,1,49.16,10.0,2024-02-06,2008 Oak Ave,San Francisco,CA,Germany,Debit Card,Processing,73
ORD-1823,CUST-0191,Lisa Taylor,lisa.taylor@email.com,PROD-1998,Hoodie,Clothing,Levi's,162.76,1,162.76,10.0,2024-03-27,9482 Second Ave,San Diego,CA,Australia,Bank Transfer,Completed,40
ORD-1047,CUST-0116,Anna Perez,anna.perez@email.com,PROD-7465,Dining Table,Home & Garden,Dyson,31.61,5,158.05,,2024-06-03,6186 Main St,Dallas,TX,Germany,PayPal,Cancelled,
ORD-1350,CUST-0042,Steven Taylor,,PROD-7439,Perfume,Beauty,Nivea,14.43,4,57.72,10.0,2024-04-08,4442 Park Rd,Charlotte,NC,Australia,PayPal,Shipped,65
ORD-1774,CUST-0092,Paul Rodriguez,paul.rodriguez@email.com,PROD-2009,Jacket,Clothing,Levi's,139.63,3,418.89,,2025-04-25,3641 Oak Ave,Los Angeles,CA,UK,Bank Transfer,Shipped,34
ORD-1196,CUST-0274,Ashley Jones,ashley.jones@email.com,PROD-3361,Toy Car,Toys,Mattel,36.83,3,110.49,0.0,2024-12-09,182 Second Ave,Seattle,WA,Canada,Apple Pay,Cancelled,23
ORD-1103,CUST-0196,Helen Taylor,helen.taylor@email.com,PROD-4013,Kitchen Knife Set,Home & Garden,Cuisinart,383.35,4,1533.4,5.0,2024-03-25,9314 First St,Phoenix,AZ,Australia,Debit Card,Processing,42
ORD-1005,CUST-0074,William Jones,william.jones@email.com,PROD-8020,Basketball,Sports,Wilson,271.39,4,1085.56,5.0,2024-10-25,1896 Oak Ave,San Francisco,CA,USA,PayPal,Cancelled,42
ORD-1620,CUST-0296,Christopher Anderson,christopher.anderson@email.com,PROD-2931,Dining Table,Home & Garden,Dyson,378.86,5,1894.3,10.0,2023-11-29,8084 Second Ave,Dallas,TX,UK,Debit Card,Completed,39
ORD-1572,CUST-0234,Anthony Jackson,anthony.jackson@email.com,PROD-5139,Perfume,Beauty,Chanel,110.72,5,553.6,25.0,2024-07-06,3938 Second Ave,San Jose,CA,USA,Credit Card,Cancelled,35
ORD-1053,CUST-0228,Michael Lewis,michael.lewis@email.com,PROD-9985,Yoga Mat,Sports,Nike,219.4,4,877.6,20.0,2024-03-19,1724 Elm St,Charlotte,NC,Germany,Credit Card,Processing,31
ORD-1264,CUST-0060,Anna Sanchez,anna.sanchez@email.com,PROD-2423,Lipstick,Beauty,L'Oreal,78.58,2,157.16,10.0,2023-12-30,6231 Main St,Indianapolis,IN,UK,PayPal,Completed,19
ORD-2112,CUST-0096,Lisa Brown,lisa.brown@email.com,PROD-8452,Perfume,Beauty,L'Oreal,121.42,2,242.84,,2024-04-08,214 First St,San Diego,CA,Germany,Debit Card,Pending,35
ORD-1444,CUST-0187,Melissa Lewis,melissa.lewis@email.com,PROD-8199,Board Game,Toys,LEGO,24.57,3,73.71,0.0,2024-05-24,759 Oak Ave,San Antonio,TX,USA,Debit Card,Cancelled,75
ORD-2008,CUST-0039,Mark Gonzalez,mark.gonzalez@email.com,PROD-5160,T-Shirt,Clothing,Nike,73.5,3,220.5,0.0,2024-10-11,1220 First St,Houston,TX,Germany,Credit Card,Cancelled,33
ORD-1783,CUST-0192,Jennifer White,jennifer.white@email.com,PROD-1296,iPad Air,Electronics,Dell,1231.08,1,1231.08,20.0,2025-01-06,3078 Main St,Chicago,IL,UK,Debit Card,Pending,28
ORD-1838,CUST-0135,Anthony Davis,anthony.davis@email.com,PROD-5417,Running Shoes,Sports,Under Armour,180.77,3,542.31,25.0,2023-07-29,,Austin,TX,Canada,Apple Pay,Processing,69
ORD-1986,CUST-0221,William Lewis,william.lewis@email.com,PROD-1476,Basketball,Sports,Under Armour,213.06,1,213.06,,2025-01-21,9560 Main St,Seattle,WA,UK,Apple Pay,Shipped,61
ORD-1692,CUST-0001,Andrew Sanchez,andrew.sanchez@email.com,PROD-2184,LEGO Set,Toys,Fisher-Price,72.54,3,217.62,15.0,2024-03-28,3229 Main St,San Antonio,TX,Germany,Credit Card,Completed,31
ORD-1305,CUST-0025,David Lopez,david.lopez@email.com,PROD-5674,Dress,Clothing,Adidas,48.72,2,97.44,25.0,2025-04-04,774 Park Rd,Phoenix,AZ,Canada,Apple Pay,Shipped,41
ORD-1342,CUST-0174,Andrew Anderson,andrew.anderson@email.com,PROD-2915,Business Strategy,Books,Wiley,31.93,2,63.86,10.0,2024-05-26,4412 Second Ave,Columbus,OH,UK,Bank Transfer,Processing,75
ORD-1899,CUST-0045,Emily Jackson,emily.jackson@email.com,PROD-1761,Puzzle,Toys,Mattel,30.79,2,61.58,5.0,2023-05-31,8630 Oak Ave,Phoenix,AZ,Australia,Credit Card,Pending,47
ORD-1314,CUST-0050,Kimberly Jackson,kimberly.jackson@email.com,PROD-7112,T-Shirt,Clothing,Adidas,159.08,4,636.32,5.0,2023-09-04,3187 Second Ave,San Antonio,TX,Canada,Apple Pay,Processing,63
ORD-1150,CUST-0122,Anthony Hernandez,anthony.hernandez@email.com,PROD-6762,Lipstick,Beauty,,142.55,5,712.75,,2023-12-01,8135 Main St,San Francisco,CA,Germany,Credit Card,Completed,32
ORD-1125,CUST-0005,Michelle Jones,michelle.jones@email.com,PROD-7704,Dining Table,Home & Garden,West Elm,350.23,4,1400.92,15.0,2024-10-04,3713 Park Rd,Philadelphia,PA,USA,Credit Card,Pending,36
ORD-2082,CUST-0169,Lisa Martin,lisa.martin@email.com,PROD-7795,Dell Laptop,Electronics,Sony,448.48,2,896.96,25.0,2025-02-13,494 Elm St,Indianapolis,IN,Australia,Bank Transfer,Pending,72
ORD-1575,CUST-0238,Donald Davis,donald.davis@email.com,PROD-3188,Dell Laptop,Electronics,Samsung,829.77,3,2489.31,25.0,2024-07-30,8100 Elm St,Fort Worth,TX,Germany,Apple Pay,Completed,56
ORD-1698,CUST-0225,Michelle Lopez,michelle.lopez@email.com,PROD-7035,Coffee Maker,Home & Garden,West Elm,326.55,1,326.55,0.0,2024-03-03,1196 Main St,Columbus,OH,Germany,Credit Card,Pending,60
ORD-1665,CUST-0122,Steven Williams,steven.williams@email.com,PROD-6590,iPad Air,Electronics,Apple,1746.81,5,8734.05,,2025-01-08,1833 Second Ave,Charlotte,NC,UK,Credit Card,Completed,30
ORD-1051,CUST-0076,Helen Lewis,helen.lewis@email.com,PROD-3859,Data Science Handbook,Books,Pearson,17.69,1,17.69,,2024-05-23,2954 Park Rd,San Diego,CA,Germany,Credit Card,Shipped,51
ORD-1727,CUST-0247,Brenda Perez,brenda.perez@email.com,PROD-8081,Python Programming,Books,Wiley,20.78,4,83.12,10.0,2024-06-05,8158 First St,Houston,TX,UK,Apple Pay,Shipped,72
ORD-1800,CUST-0204,Daniel Harris,daniel.harris@email.com,PROD-5400,Sony Headphones,Electronics,Logitech,508.68,5,2543.4,10.0,2024-12-02,719 Park Rd,New York,NY,Canada,Credit Card,Processing,32
ORD-1834,CUST-0007,Matthew Brown,matthew.brown@email.com,PROD-1500,Lipstick,Beauty,Chanel,131.32,1,131.32,25.0,2023-07-24,795 First St,Charlotte,NC,USA,Debit Card,Completed,47
ORD-1354,CUST-0019,Michelle Gonzalez,michelle.gonzalez@email.com,PROD-1995,Basketball,Sports,Spalding,167.93,4,671.72,20.0,2023-07-27,2015 First St,Dallas,TX,Australia,Apple Pay,Pending,45
ORD-2172,CUST-0101,John Gonzalez,,PROD-9229,Jeans,Clothing,Nike,94.87,3,284.61,25.0,2024-04-30,2362 Oak Ave,New York,NY,UK,Bank Transfer,Completed,
ORD-1143,CUST-0044,Anthony Brown,anthony.brown@email.com,PROD-2021,Perfume,Beauty,L'Oreal,69.77,2,139.54,10.0,2024-04-09,4555 Oak Ave,Fort Worth,TX,UK,Credit Card,Shipped,67
ORD-1471,CUST-0068,James Martinez,james.martinez@email.com,PROD-7351,Puzzle,Toys,LEGO,31.52,5,157.6,5.0,2024-12-23,2436 Park Rd,San Francisco,CA,USA,Apple Pay,Completed,47
ORD-1654,CUST-0252,Jennifer Rodriguez,jennifer.rodriguez@email.com,PROD-3510,Perfume,Beauty,Chanel,72.5,3,217.5,10.0,2025-03-05,2726 Park Rd,Philadelphia,PA,Australia,Credit Card,Cancelled,27
ORD-1400,CUST-0292,Andrew Thomas,andrew.thomas@email.com,PROD-8477,Running Shoes,Sports,Nike,117.1,3,351.3,5.0,2024-07-21,7179 First St,San Diego,CA,Canada,Debit Card,Shipped,24
ORD-1931,CUST-0174,Donald Jackson,donald.jackson@email.com,PROD-7888,Basketball,Sports,Spalding,118.68,2,237.36,25.0,2024-12-28,1602 Elm St,San Jose,CA,Canada,Debit Card,Pending,19
ORD-1949,CUST-0275,Anna Robinson,anna.robinson@email.com,PROD-2051,Puzzle,Toys,Hasbro,26.19,3,78.57,20.0,2025-04-26,8845 Park Rd,Austin,TX,Australia,Bank Transfer,Processing,27
ORD-1321,CUST-0087,Michael Lopez,michael.lopez@email.com,PROD-7624,Data Science Handbook,Books,No Starch Press,18.59,4,74.36,10.0,2025-05-22,9982 First St,Dallas,TX,Australia,Debit Card,Processing,67
ORD-1020,CUST-0292,Jessica Gonzalez,jessica.gonzalez@email.com,PROD-6280,MacBook Pro,Electronics,Dell,956.73,4,3826.92,20.0,2024-09-18,5591 Main St,Philadelphia,PA,USA,PayPal,Pending,30
ORD-1685,CUST-0016,Jennifer Johnson,jennifer.johnson@email.com,PROD-3614,Python Programming,Books,McGraw-Hill,16.81,3,50.43,5.0,2024-07-29,466 Park Rd,Jacksonville,FL,USA,Credit Card,Completed,34
ORD-1036,CUST-0222,Angela Hernandez,angela.hernandez@email.com,PROD-1340,iPhone 14,Electronics,Samsung,1999.17,3,5997.51,5.0,2024-09-15,3073 Second Ave,Indianapolis,IN,Australia,Debit Card,Cancelled,48
ORD-1825,CUST-0101,Brenda Smith,brenda.smith@email.com,PROD-9190,Coffee Maker,Home & Garden,Cuisinart,69.14,1,69.14,,2023-07-11,2678 Main St,Phoenix,AZ,Canada,Debit Card,Cancelled,60
ORD-1506,CUST-0279,Andrew Robinson,andrew.robinson@email.com,PROD-6716,Yoga Mat,Sports,Wilson,268.64,4,1074.56,10.0,2024-04-03,5724 Second Ave,San Antonio,TX,USA,Credit Card,Cancelled,54
ORD-1828,CUST-0203,Mark Taylor,mark.taylor@email.com,PROD-3206,Python Programming,Books,No Starch Press,20.51,3,61.53,0.0,2025-01-17,5833 Elm St,San Antonio,TX,UK,Debit Card,Completed,65
ORD-2090,CUST-0016,Lisa Ramirez,,PROD-6553,Dress,Clothing,Levi's,191.01,2,382.02,15.0,2025-02-27,8944 Main St,Dallas,TX,USA,Debit Card,Processing,64
ORD-1408,CUST-0230,Christopher Taylor,christopher.taylor@email.com,PROD-1218,Dress,Clothing,Levi's,58.03,5,290.15,0.0,2024-04-03,1400 Main St,San Diego,CA,Australia,PayPal,Pending,30
ORD-1818,CUST-0053,Christopher Johnson,christopher.johnson@email.com,PROD-8681,Hoodie,Clothing,H&M,47.48,4,189.92,5.0,2024-08-18,3149 Main St,San Antonio,TX,Germany,Bank Transfer,Shipped,54
ORD-1867,CUST-0034,Michelle Martin,michelle.martin@email.com,PROD-6252,Dining Table,Home & Garden,,139.44,5,697.2,,2024-11-22,4285 Second Ave,Charlotte,NC,Germany,Debit Card,Processing,45
ORD-1538,CUST-0248,Jennifer Davis,jennifer.davis@email.com,PROD-3053,Vacuum Cleaner,Home & Garden,West Elm,464.72,2,929.44,15.0,2025-04-12,4800 Park Rd,Phoenix,AZ,Germany,Bank Transfer,Completed,
ORD-1759,CUST-0183,Steven Anderson,steven.anderson@email.com,PROD-1350,T-Shirt,Clothing,Uniqlo,138.45,2,276.9,5.0,2024-01-17,3525 Oak Ave,Los Angeles,CA,Canada,PayPal,Pending,60
ORD-2088,CUST-0271,Anthony Ramirez,anthony.ramirez@email.com,PROD-5139,iPhone 14,Electronics,Sony,1770.84,5,8854.2,25.0,2023-10-15,3372 First St,Indianapolis,IN,USA,Credit Card,Completed,56
ORD-1926,CUST-0246,Anna Sanchez,anna.sanchez@email.com,PROD-7502,LEGO Set,Toys,,71.53,4,286.12,5.0,2023-05-29,9256 Park Rd,San Francisco,CA,UK,Credit Card,Processing,18
ORD-1039,CUST-0061,Mark Clark,mark.clark@email.com,PROD-7808,Lipstick,Beauty,Neutrogena,126.53,4,506.12,20.0,2023-10-18,8427 Elm St,Fort Worth,TX,Canada,PayPal,Completed,68
ORD-1176,CUST-0104,Amanda Thompson,amanda.thompson@email.com,PROD-4403,T-Shirt,Clothing,Levi's,142.32,4,569.28,0.0,2023-06-05,8195 Oak Ave,Chicago,IL,USA,Credit Card,Processing,
ORD-1246,CUST-0103,Helen Thompson,helen.thompson@email.com,PROD-2092,Dell Laptop,Electronics,HP,807.86,3,2423.58,25.0,2024-05-25,6432 Oak Ave,Houston,TX,USA,Debit Card,Processing,24
ORD-1811,CUST-0245,John Rodriguez,john.rodriguez@email.com,PROD-6707,Shorts,Clothing,Levi's,89.41,2,178.82,20.0,2024-08-03,9661 Second Ave,Columbus,OH,USA,Debit Card,Cancelled,35
